No of Persons Voted,Duration_Min,Drama,Genre_Count,Description_Word_Count,Description_Char_Count,Written_by_freq,No of Persons Voted_Log,Release_Year,Film_Age,Release_Decade,Rating
407.0,86.0,0.0,2.0,27.0,157.0,1.0,6.0112671744041615,1997.0,28.0,1990.0,8.6
13.0,121.0,1.0,4.0,30.0,196.0,1.0,2.6390573296152584,2013.0,12.0,2010.0,6.9
23.0,96.0,0.0,2.0,27.0,144.0,1.0,3.1780538303479458,1989.0,36.0,1980.0,7.7
12.0,114.0,1.0,3.0,23.0,156.0,8.0,2.5649493574615367,2023.0,2.0,2020.0,7.1
12.0,114.0,1.0,3.0,23.0,156.0,8.0,2.5649493574615367,2023.0,2.0,2020.0,7.1
12.0,114.0,1.0,3.0,22.0,133.0,8.0,2.5649493574615367,2001.0,24.0,2000.0,7.1
12.0,114.0,1.0,3.0,22.0,133.0,8.0,2.5649493574615367,2001.0,24.0,2000.0,7.1
7.0,90.0,0.0,1.0,88.0,523.0,1.0,2.0794415416798357,2020.0,5.0,2020.0,5.7
51.0,96.0,1.0,2.0,18.0,114.0,1.0,3.9512437185814275,1997.0,28.0,1990.0,8.0
4.0,100.0,1.0,3.0,52.0,298.0,1.0,1.6094379124341003,2019.0,6.0,2010.0,7.0
9.0,106.0,0.0,2.0,72.0,477.0,1.0,2.302585092994046,2022.0,3.0,2020.0,5.9
37.0,104.0,0.0,2.0,23.0,146.0,1.0,3.6375861597263857,1994.0,31.0,1990.0,7.8
4.0,115.0,1.0,2.0,27.0,180.0,1.0,1.6094379124341003,1997.0,28.0,1990.0,5.8
249.0,150.0,1.0,3.0,85.0,559.0,1.0,5.521460917862246,2021.0,4.0,2020.0,7.0
18.0,89.0,0.0,5.0,25.0,140.0,1.0,2.9444389791664403,2017.0,8.0,2010.0,6.6
31.0,116.0,1.0,4.0,35.0,230.0,1.0,3.4657359027997265,2007.0,18.0,2000.0,9.0
14.0,93.0,1.0,3.0,138.0,886.0,1.0,2.70805020110221,2016.0,9.0,2010.0,7.3
24.0,92.0,0.0,1.0,34.0,225.0,1.0,3.2188758248682006,2006.0,19.0,2000.0,6.0
12.0,103.0,1.0,3.0,138.0,852.0,1.0,2.5649493574615367,2007.0,18.0,2000.0,7.8
13.0,109.0,0.0,3.0,36.0,246.0,1.0,2.6390573296152584,2023.0,2.0,2020.0,7.2
7.0,78.0,1.0,2.0,17.0,122.0,1.0,2.0794415416798357,2002.0,23.0,2000.0,3.3
12.0,90.0,0.0,2.0,20.0,133.0,1.0,2.5649493574615367,2009.0,16.0,2000.0,6.3
14.0,92.0,1.0,2.0,61.0,331.0,1.0,2.70805020110221,2012.0,13.0,2010.0,7.7
151.0,118.0,0.0,1.0,18.0,102.0,4.0,5.0238805208462765,1973.0,52.0,1970.0,6.2
151.0,118.0,0.0,1.0,18.0,102.0,4.0,5.0238805208462765,1973.0,52.0,1970.0,6.2
151.0,118.0,0.0,1.0,53.0,342.0,4.0,5.0238805208462765,2015.0,10.0,2010.0,6.2
151.0,118.0,0.0,1.0,53.0,342.0,4.0,5.0238805208462765,2015.0,10.0,2010.0,6.2
137.0,115.0,1.0,3.0,23.0,128.0,1.0,4.927253685157205,2001.0,24.0,2000.0,7.9
21.0,106.0,1.0,3.0,92.0,527.0,1.0,3.091042453358316,2018.0,7.0,2010.0,5.1
7.0,125.0,1.0,1.0,44.0,258.0,1.0,2.0794415416798357,2023.0,2.0,2020.0,6.3
167.0,114.0,0.0,3.0,78.0,461.0,1.0,5.123963979403259,1989.0,36.0,1980.0,8.0
18.0,90.0,0.0,1.0,80.0,556.0,1.0,2.9444389791664403,2013.0,12.0,2010.0,7.1
10.0,98.0,0.0,3.0,133.0,813.0,1.0,2.3978952727983707,2018.0,7.0,2010.0,6.2
17.0,129.0,1.0,2.0,76.0,522.0,1.0,2.8903717578961645,2012.0,13.0,2010.0,5.7
12.0,88.0,0.0,4.0,35.0,209.0,1.0,2.5649493574615367,2017.0,8.0,2010.0,7.5
220.0,124.0,1.0,3.0,16.0,81.0,4.0,5.3981627015177525,2003.0,22.0,2000.0,7.8
51.0,75.0,0.0,6.0,191.0,1023.0,1.0,3.9512437185814275,2018.0,7.0,2010.0,7.1
6.0,96.0,0.0,1.0,79.0,554.0,1.0,1.9459101490553132,2015.0,10.0,2010.0,8.2
12.0,120.0,1.0,3.0,105.0,665.0,1.0,2.5649493574615367,2022.0,3.0,2020.0,5.6
57.0,104.0,1.0,3.0,37.0,241.0,3.0,4.060443010546419,2015.0,10.0,2010.0,6.8
6.0,76.0,0.0,1.0,100.0,617.0,1.0,1.9459101490553132,2005.0,20.0,2000.0,4.2
8.0,85.0,1.0,3.0,65.0,412.0,1.0,2.1972245773362196,2020.0,5.0,2020.0,3.3
9.0,97.0,1.0,1.0,48.0,337.0,1.0,2.302585092994046,2011.0,14.0,2010.0,6.3
6.0,90.0,1.0,2.0,107.0,667.0,1.0,1.9459101490553132,2010.0,15.0,2010.0,8.2
18.0,95.0,1.0,3.0,53.0,345.0,1.0,2.9444389791664403,2008.0,17.0,2000.0,6.7
76.0,108.0,1.0,2.0,177.0,1029.0,1.0,4.343805421853684,2012.0,13.0,2010.0,5.8
25.0,117.0,1.0,4.0,17.0,103.0,1.0,3.258096538021482,1972.0,53.0,1970.0,7.8
10.0,76.0,1.0,5.0,137.0,819.0,1.0,2.3978952727983707,2013.0,12.0,2010.0,6.5
6.0,96.0,0.0,3.0,125.0,760.0,1.0,1.9459101490553132,2018.0,7.0,2010.0,8.3
55.0,98.0,1.0,3.0,48.0,273.0,1.0,4.02535169073515,2020.0,5.0,2020.0,6.5
57.0,87.0,0.0,3.0,145.0,842.0,1.0,4.060443010546419,2022.0,3.0,2020.0,7.6
84.0,102.0,1.0,2.0,176.0,1025.0,1.0,4.442651256490317,2019.0,6.0,2010.0,6.0
5.0,80.0,0.0,1.0,48.0,301.0,1.0,1.791759469228055,2007.0,18.0,2000.0,6.0
75.0,108.0,0.0,4.0,32.0,192.0,1.0,4.330733340286331,2022.0,3.0,2020.0,7.1
118.0,140.0,0.0,5.0,73.0,465.0,2.0,4.77912349311153,2021.0,4.0,2020.0,8.2
19.0,100.0,1.0,2.0,14.0,89.0,1.0,2.995732273553991,1978.0,47.0,1970.0,7.8
20.0,113.0,0.0,2.0,24.0,129.0,2.0,3.044522437723423,1991.0,34.0,1990.0,7.2
104.0,108.0,1.0,4.0,19.0,124.0,1.0,4.653960350157523,2001.0,24.0,2000.0,7.7
231.0,92.0,0.0,1.0,82.0,462.0,12.0,5.44673737166631,1994.0,31.0,1990.0,8.3
495.0,102.0,0.0,4.0,33.0,202.0,4.0,6.206575926724928,1987.0,38.0,1980.0,8.6
495.0,102.0,0.0,4.0,33.0,202.0,4.0,6.206575926724928,1987.0,38.0,1980.0,8.6
495.0,102.0,0.0,4.0,126.0,745.0,4.0,6.206575926724928,2014.0,11.0,2010.0,8.6
495.0,102.0,0.0,4.0,126.0,745.0,4.0,6.206575926724928,2014.0,11.0,2010.0,8.6
93.0,102.0,1.0,5.0,67.0,392.0,1.0,4.543294782270004,2017.0,8.0,2010.0,6.7
17.0,94.0,0.0,3.0,14.0,73.0,10.0,2.8903717578961645,1985.0,40.0,1980.0,7.1
35.0,121.0,1.0,1.0,35.0,183.0,4.0,3.58351893845611,2020.0,5.0,2020.0,6.7
35.0,121.0,1.0,1.0,35.0,183.0,4.0,3.58351893845611,2020.0,5.0,2020.0,6.7
35.0,121.0,1.0,1.0,16.0,106.0,4.0,3.58351893845611,1970.0,55.0,1970.0,6.7
35.0,121.0,1.0,1.0,16.0,106.0,4.0,3.58351893845611,1970.0,55.0,1970.0,6.7
4.0,108.0,1.0,3.0,175.0,1026.0,1.0,1.6094379124341003,2014.0,11.0,2010.0,5.5
18.0,97.0,1.0,1.0,145.0,836.0,1.0,2.9444389791664403,2018.0,7.0,2010.0,7.8
9.0,81.0,0.0,1.0,75.0,490.0,9.0,2.302585092994046,2019.0,6.0,2010.0,5.8
22.0,75.0,0.0,5.0,143.0,889.0,1.0,3.1354942159291497,2009.0,16.0,2000.0,8.5
15.0,86.0,0.0,1.0,101.0,600.0,1.0,2.772588722239781,2022.0,3.0,2020.0,5.3
551.0,125.0,0.0,2.0,84.0,495.0,1.0,6.313548046277095,2020.0,5.0,2020.0,5.9
566.0,105.0,1.0,2.0,55.0,340.0,3.0,6.340359303727752,2011.0,14.0,2010.0,6.9
85.0,93.0,1.0,4.0,36.0,194.0,1.0,4.454347296253507,2007.0,18.0,2000.0,8.0
5.0,127.0,0.0,1.0,21.0,131.0,1.0,1.791759469228055,2021.0,4.0,2020.0,7.6
65.0,80.0,1.0,2.0,23.0,135.0,3.0,4.189654742026425,2003.0,22.0,2000.0,8.2
4.0,95.0,0.0,2.0,23.0,154.0,13.0,1.6094379124341003,1999.0,26.0,1990.0,4.8
44.0,89.0,1.0,3.0,38.0,241.0,3.0,3.8066624897703196,2015.0,10.0,2010.0,8.0
396.0,91.0,1.0,3.0,36.0,205.0,1.0,5.983936280687191,2003.0,22.0,2000.0,8.4
12.0,86.0,1.0,3.0,156.0,1016.0,1.0,2.5649493574615367,2010.0,15.0,2010.0,7.8
12.0,100.0,1.0,2.0,94.0,599.0,1.0,2.5649493574615367,2015.0,10.0,2010.0,6.0
10.0,111.0,1.0,1.0,26.0,139.0,1.0,2.3978952727983707,1984.0,41.0,1980.0,7.6
19.0,106.0,1.0,4.0,75.0,456.0,1.0,2.995732273553991,2017.0,8.0,2010.0,7.5
20.0,98.0,0.0,2.0,130.0,787.0,1.0,3.044522437723423,2009.0,16.0,2000.0,8.1
176.0,111.0,0.0,4.0,41.0,265.0,1.0,5.176149732573829,2020.0,5.0,2020.0,6.2
88.0,84.0,0.0,4.0,22.0,156.0,2.0,4.48863636973214,2006.0,19.0,2000.0,7.8
93.0,94.0,1.0,4.0,19.0,101.0,2.0,4.543294782270004,1994.0,31.0,1990.0,7.5
7.0,94.0,1.0,2.0,35.0,191.0,1.0,2.0794415416798357,2020.0,5.0,2020.0,7.3
27.0,126.0,1.0,6.0,104.0,588.0,1.0,3.332204510175204,2010.0,15.0,2010.0,5.9
157.0,97.0,1.0,3.0,97.0,583.0,1.0,5.062595033026967,2019.0,6.0,2010.0,7.6
5.0,91.0,1.0,2.0,124.0,720.0,1.0,1.791759469228055,2020.0,5.0,2020.0,6.6
7.0,120.0,0.0,2.0,12.0,86.0,1.0,2.0794415416798357,1991.0,34.0,1990.0,4.3
22.0,107.0,1.0,3.0,114.0,675.0,1.0,3.1354942159291497,2018.0,7.0,2010.0,6.0
5.0,88.0,0.0,1.0,49.0,272.0,1.0,1.791759469228055,2018.0,7.0,2010.0,5.8
46.0,116.0,1.0,4.0,84.0,499.0,1.0,3.8501476017100584,2017.0,8.0,2010.0,6.0
11.0,87.0,0.0,2.0,107.0,664.0,1.0,2.4849066497880004,2019.0,6.0,2010.0,6.2
4.0,115.0,1.0,2.0,113.0,687.0,1.0,1.6094379124341003,2023.0,2.0,2020.0,7.8
29.0,85.0,0.0,3.0,10.0,60.0,4.0,3.4011973816621555,1986.0,39.0,1980.0,8.5
29.0,85.0,0.0,3.0,10.0,60.0,4.0,3.4011973816621555,1986.0,39.0,1980.0,8.5
29.0,85.0,0.0,3.0,44.0,233.0,4.0,3.4011973816621555,2002.0,23.0,2000.0,8.5
29.0,85.0,0.0,3.0,44.0,233.0,4.0,3.4011973816621555,2002.0,23.0,2000.0,8.5
6.0,85.0,0.0,1.0,71.0,430.0,1.0,1.9459101490553132,2008.0,17.0,2000.0,6.2
47.0,103.0,1.0,3.0,49.0,298.0,1.0,3.871201010907891,2006.0,19.0,2000.0,7.7
8.0,95.0,0.0,3.0,22.0,140.0,1.0,2.1972245773362196,1975.0,50.0,1970.0,7.8
39.0,109.0,1.0,1.0,83.0,519.0,2.0,3.6888794541139363,2016.0,9.0,2010.0,6.9
92.0,86.0,0.0,1.0,79.0,491.0,2.0,4.532599493153256,2011.0,14.0,2010.0,6.9
9.0,120.0,0.0,2.0,102.0,592.0,1.0,2.302585092994046,2022.0,3.0,2020.0,6.3
12.0,0.0,1.0,3.0,24.0,158.0,1.0,2.5649493574615367,2021.0,4.0,2020.0,7.3
5.0,122.0,1.0,5.0,77.0,436.0,1.0,1.791759469228055,2018.0,7.0,2010.0,6.0
24.0,88.0,1.0,2.0,76.0,487.0,3.0,3.2188758248682006,2014.0,11.0,2010.0,5.6
15.0,107.0,1.0,2.0,34.0,195.0,1.0,2.772588722239781,2021.0,4.0,2020.0,4.7
7.0,119.0,1.0,4.0,17.0,104.0,1.0,2.0794415416798357,2002.0,23.0,2000.0,6.7
4.0,91.0,1.0,8.0,69.0,415.0,1.0,1.6094379124341003,2018.0,7.0,2010.0,5.8
188.0,106.0,1.0,3.0,132.0,730.0,1.0,5.241747015059643,2007.0,18.0,2000.0,7.8
38.0,87.0,1.0,2.0,103.0,557.0,1.0,3.6635616461296463,2012.0,13.0,2010.0,7.5
9.0,97.0,1.0,3.0,91.0,500.0,1.0,2.302585092994046,2024.0,1.0,2020.0,5.3
5.0,110.0,0.0,4.0,42.0,250.0,1.0,1.791759469228055,2007.0,18.0,2000.0,5.2
8.0,96.0,1.0,2.0,79.0,444.0,1.0,2.1972245773362196,2005.0,20.0,2000.0,3.9
5.0,110.0,1.0,3.0,126.0,788.0,1.0,1.791759469228055,2023.0,2.0,2020.0,5.0
14.0,80.0,1.0,2.0,106.0,603.0,1.0,2.70805020110221,2016.0,9.0,2010.0,6.9
1427.0,153.0,1.0,3.0,120.0,715.0,3.0,7.2640301428995295,2009.0,16.0,2000.0,8.1
45.0,94.0,1.0,4.0,69.0,393.0,1.0,3.828641396489095,2016.0,9.0,2010.0,7.0
10.0,120.0,1.0,4.0,60.0,348.0,1.0,2.3978952727983707,1993.0,32.0,1990.0,6.6
397.0,103.0,1.0,4.0,75.0,436.0,1.0,5.986452005284438,2010.0,15.0,2010.0,8.3
961.0,126.0,0.0,2.0,22.0,155.0,1.0,6.8690144506657065,1989.0,36.0,1980.0,8.1
9.0,89.0,1.0,1.0,147.0,816.0,10.0,2.302585092994046,2012.0,13.0,2010.0,6.4
395.0,143.0,1.0,1.0,64.0,382.0,1.0,5.981414211254481,2006.0,19.0,2000.0,8.3
10.0,111.0,1.0,4.0,122.0,749.0,1.0,2.3978952727983707,2015.0,10.0,2010.0,6.0
338.0,98.0,0.0,2.0,25.0,148.0,6.0,5.82600010738045,2010.0,15.0,2010.0,7.0
75.0,122.0,1.0,3.0,124.0,738.0,1.0,4.330733340286331,2009.0,16.0,2000.0,7.1
879.0,93.0,1.0,8.0,93.0,589.0,1.0,6.779921907472252,2012.0,13.0,2010.0,7.1
8.0,100.0,1.0,1.0,93.0,514.0,4.0,2.1972245773362196,2016.0,9.0,2010.0,7.6
8.0,100.0,1.0,1.0,93.0,514.0,4.0,2.1972245773362196,2016.0,9.0,2010.0,7.6
8.0,100.0,1.0,1.0,203.0,1235.0,4.0,2.1972245773362196,2008.0,17.0,2000.0,7.6
8.0,100.0,1.0,1.0,203.0,1235.0,4.0,2.1972245773362196,2008.0,17.0,2000.0,7.6
55.0,99.0,1.0,3.0,69.0,380.0,1.0,4.02535169073515,2021.0,4.0,2020.0,7.1
13.0,94.0,1.0,1.0,45.0,265.0,1.0,2.6390573296152584,2022.0,3.0,2020.0,6.0
256.0,95.0,0.0,3.0,31.0,209.0,5.0,5.54907608489522,2006.0,19.0,2000.0,6.4
76.0,86.0,0.0,2.0,10.0,67.0,1.0,4.343805421853684,2002.0,23.0,2000.0,6.3
163.0,161.0,1.0,2.0,42.0,258.0,1.0,5.099866427824199,2010.0,15.0,2010.0,7.2
11.0,100.0,1.0,2.0,103.0,537.0,1.0,2.4849066497880004,2008.0,17.0,2000.0,7.4
5.0,116.0,1.0,4.0,37.0,255.0,1.0,1.791759469228055,2021.0,4.0,2020.0,6.6
8.0,94.0,0.0,1.0,150.0,946.0,1.0,2.1972245773362196,2018.0,7.0,2010.0,8.0
187.0,119.0,1.0,2.0,57.0,371.0,1.0,5.236441962829949,2008.0,17.0,2000.0,7.6
350.0,128.0,0.0,2.0,87.0,506.0,1.0,5.860786223465865,2007.0,18.0,2000.0,6.3
50.0,84.0,0.0,3.0,88.0,545.0,1.0,3.9318256327243257,2021.0,4.0,2020.0,6.1
23.0,101.0,1.0,2.0,37.0,211.0,7.0,3.1780538303479458,2006.0,19.0,2000.0,8.1
111.0,103.0,1.0,4.0,29.0,166.0,1.0,4.718498871295094,1983.0,42.0,1980.0,8.4
81.0,100.0,1.0,1.0,113.0,747.0,1.0,4.406719247264253,2014.0,11.0,2010.0,6.8
15.0,105.0,1.0,3.0,46.0,295.0,4.0,2.772588722239781,1998.0,27.0,1990.0,6.4
6.0,92.0,0.0,2.0,78.0,500.0,1.0,1.9459101490553132,2009.0,16.0,2000.0,4.0
33.0,114.0,1.0,4.0,23.0,144.0,1.0,3.5263605246161616,1984.0,41.0,1980.0,6.9
10.0,112.0,1.0,4.0,25.0,144.0,1.0,2.3978952727983707,1979.0,46.0,1970.0,7.5
351.0,118.0,1.0,2.0,39.0,227.0,1.0,5.863631175598097,2016.0,9.0,2010.0,7.8
12.0,90.0,0.0,1.0,62.0,401.0,1.0,2.5649493574615367,2009.0,16.0,2000.0,7.0
6.0,96.0,1.0,2.0,88.0,547.0,3.0,1.9459101490553132,2015.0,10.0,2010.0,7.5
267.0,144.0,1.0,4.0,85.0,491.0,1.0,5.5909869805108565,2005.0,20.0,2000.0,8.7
8.0,88.0,0.0,2.0,77.0,489.0,1.0,2.1972245773362196,2011.0,14.0,2010.0,8.4
60.0,91.0,1.0,2.0,95.0,597.0,1.0,4.110873864173311,2018.0,7.0,2010.0,6.7
453.0,121.0,1.0,4.0,28.0,166.0,2.0,6.118097198041348,2019.0,6.0,2010.0,7.4
21.0,101.0,1.0,2.0,13.0,73.0,1.0,3.091042453358316,2003.0,22.0,2000.0,7.0
83.0,110.0,1.0,3.0,13.0,78.0,1.0,4.430816798843313,1998.0,27.0,1990.0,8.0
5.0,99.0,0.0,4.0,87.0,615.0,2.0,1.791759469228055,2017.0,8.0,2010.0,7.4
349.0,85.0,1.0,3.0,96.0,568.0,2.0,5.857933154483459,2020.0,5.0,2020.0,9.7
23.0,113.0,1.0,2.0,28.0,154.0,1.0,3.1780538303479458,2013.0,12.0,2010.0,6.4
46.0,98.0,0.0,2.0,37.0,209.0,1.0,3.8501476017100584,1971.0,54.0,1970.0,6.7
56.0,90.0,0.0,2.0,104.0,679.0,1.0,4.04305126783455,2017.0,8.0,2010.0,6.0
41.0,125.0,0.0,4.0,122.0,736.0,3.0,3.7376696182833684,2009.0,16.0,2000.0,6.0
57.0,125.0,1.0,2.0,54.0,324.0,1.0,4.060443010546419,2006.0,19.0,2000.0,7.9
276.0,120.0,0.0,1.0,36.0,219.0,1.0,5.6240175061873385,2023.0,2.0,2020.0,6.9
1453.0,135.0,0.0,2.0,42.0,242.0,2.0,7.282073658093465,2017.0,8.0,2010.0,7.9
123.0,118.0,0.0,1.0,39.0,234.0,1.0,4.820281565605037,1983.0,42.0,1980.0,8.2
115.0,111.0,1.0,3.0,29.0,168.0,10.0,4.7535901911063645,1998.0,27.0,1990.0,7.0
24.0,85.0,1.0,2.0,22.0,110.0,2.0,3.2188758248682006,2015.0,10.0,2010.0,5.1
7.0,95.0,1.0,2.0,87.0,521.0,1.0,2.0794415416798357,2010.0,15.0,2010.0,7.3
19.0,101.0,1.0,4.0,117.0,732.0,2.0,2.995732273553991,2009.0,16.0,2000.0,5.8
15.0,102.0,0.0,1.0,154.0,945.0,1.0,2.772588722239781,2020.0,5.0,2020.0,6.0
4.0,90.0,1.0,1.0,98.0,634.0,1.0,1.6094379124341003,2023.0,2.0,2020.0,6.5
26.0,67.0,1.0,3.0,93.0,555.0,1.0,3.295836866004329,2022.0,3.0,2020.0,7.7
4.0,100.0,1.0,3.0,97.0,561.0,1.0,1.6094379124341003,2009.0,16.0,2000.0,6.8
16.0,90.0,0.0,3.0,95.0,608.0,1.0,2.833213344056216,2021.0,4.0,2020.0,5.7
17.0,98.0,1.0,2.0,72.0,475.0,10.0,2.8903717578961645,2010.0,15.0,2010.0,4.9
13.0,103.0,0.0,4.0,119.0,792.0,2.0,2.6390573296152584,2014.0,11.0,2010.0,6.8
268.0,97.0,0.0,2.0,85.0,583.0,1.0,5.594711379601839,2020.0,5.0,2020.0,8.9
4.0,106.0,1.0,2.0,31.0,175.0,2.0,1.6094379124341003,2002.0,23.0,2000.0,6.5
19.0,138.0,1.0,4.0,37.0,234.0,1.0,2.995732273553991,1999.0,26.0,1990.0,7.2
40.0,94.0,0.0,2.0,25.0,142.0,46.0,3.713572066704308,2000.0,25.0,2000.0,6.5
107.0,111.0,1.0,2.0,53.0,321.0,1.0,4.68213122712422,2001.0,24.0,2000.0,3.8
19.0,76.0,0.0,2.0,72.0,437.0,1.0,2.995732273553991,2019.0,6.0,2010.0,7.1
18.0,94.0,1.0,3.0,82.0,462.0,1.0,2.9444389791664403,2016.0,9.0,2010.0,6.7
6.0,86.0,0.0,2.0,114.0,734.0,1.0,1.9459101490553132,2012.0,13.0,2010.0,7.2
12.0,144.0,1.0,3.0,110.0,717.0,4.0,2.5649493574615367,2021.0,4.0,2020.0,7.3
12.0,144.0,1.0,3.0,110.0,717.0,4.0,2.5649493574615367,2021.0,4.0,2020.0,7.3
12.0,144.0,1.0,3.0,145.0,862.0,4.0,2.5649493574615367,2009.0,16.0,2000.0,7.3
12.0,144.0,1.0,3.0,145.0,862.0,4.0,2.5649493574615367,2009.0,16.0,2000.0,7.3
30.0,105.0,1.0,3.0,31.0,167.0,1.0,3.4339872044851463,1973.0,52.0,1970.0,7.4
5.0,115.0,1.0,1.0,63.0,386.0,1.0,1.791759469228055,2019.0,6.0,2010.0,5.8
44.0,117.0,1.0,4.0,33.0,211.0,1.0,3.8066624897703196,2021.0,4.0,2020.0,6.6
4.0,96.0,0.0,2.0,89.0,513.0,1.0,1.6094379124341003,2015.0,10.0,2010.0,7.5
158.0,102.0,1.0,2.0,28.0,168.0,1.0,5.0689042022202315,2018.0,7.0,2010.0,6.2
648.0,130.0,1.0,4.0,85.0,530.0,1.0,6.47543271670409,2018.0,7.0,2010.0,8.0
14.0,128.0,1.0,5.0,67.0,412.0,1.0,2.70805020110221,2024.0,1.0,2020.0,5.7
6.0,82.0,1.0,2.0,23.0,159.0,1.0,1.9459101490553132,2013.0,12.0,2010.0,4.8
10.0,99.0,1.0,2.0,26.0,175.0,3.0,2.3978952727983707,2023.0,2.0,2020.0,6.4
25.0,84.0,0.0,1.0,56.0,350.0,2.0,3.258096538021482,2020.0,5.0,2020.0,7.2
20.0,161.0,1.0,3.0,18.0,133.0,1.0,3.044522437723423,1985.0,40.0,1980.0,7.2
32.0,93.0,1.0,1.0,64.0,387.0,2.0,3.4965075614664802,2012.0,13.0,2010.0,6.3
7.0,113.0,0.0,2.0,31.0,211.0,1.0,2.0794415416798357,2013.0,12.0,2010.0,6.3
112.0,115.0,1.0,2.0,52.0,293.0,1.0,4.727387818712341,2018.0,7.0,2010.0,7.2
10.0,117.0,0.0,4.0,18.0,115.0,1.0,2.3978952727983707,1987.0,38.0,1980.0,6.4
64.0,87.0,0.0,4.0,85.0,533.0,4.0,4.174387269895637,2012.0,13.0,2010.0,2.9
64.0,87.0,0.0,4.0,85.0,533.0,4.0,4.174387269895637,2012.0,13.0,2010.0,2.9
64.0,87.0,0.0,4.0,14.0,77.0,4.0,4.174387269895637,1998.0,27.0,1990.0,2.9
64.0,87.0,0.0,4.0,14.0,77.0,4.0,4.174387269895637,1998.0,27.0,1990.0,2.9
43.0,96.0,1.0,1.0,192.0,1148.0,1.0,3.784189633918261,2014.0,11.0,2010.0,7.0
123.0,116.0,1.0,3.0,9.0,70.0,6.0,4.820281565605037,1991.0,34.0,1990.0,8.1
297.0,122.0,0.0,3.0,66.0,447.0,4.0,5.697093486505405,2020.0,5.0,2020.0,8.9
62.0,109.0,1.0,6.0,42.0,227.0,3.0,4.143134726391533,2018.0,7.0,2010.0,6.3
120.0,110.0,1.0,4.0,14.0,94.0,1.0,4.795790545596741,2000.0,25.0,2000.0,1.0
6.0,91.0,1.0,4.0,114.0,757.0,1.0,1.9459101490553132,2014.0,11.0,2010.0,8.0
6.0,100.0,0.0,3.0,96.0,573.0,1.0,1.9459101490553132,2006.0,19.0,2000.0,7.5
16.0,98.0,0.0,3.0,30.0,198.0,4.0,2.833213344056216,1979.0,46.0,1970.0,6.9
16.0,98.0,0.0,3.0,30.0,198.0,4.0,2.833213344056216,1979.0,46.0,1970.0,6.9
16.0,98.0,0.0,3.0,28.0,191.0,4.0,2.833213344056216,2003.0,22.0,2000.0,6.9
16.0,98.0,0.0,3.0,28.0,191.0,4.0,2.833213344056216,2003.0,22.0,2000.0,6.9
290.0,119.0,0.0,2.0,19.0,123.0,1.0,5.673323267171493,1998.0,27.0,1990.0,8.1
8.0,81.0,1.0,1.0,91.0,568.0,1.0,2.1972245773362196,2014.0,11.0,2010.0,7.1
17.0,90.0,1.0,3.0,34.0,187.0,1.0,2.8903717578961645,2018.0,7.0,2010.0,6.6
141.0,129.0,0.0,2.0,17.0,103.0,1.0,4.955827057601261,2012.0,13.0,2010.0,3.7
8.0,97.0,1.0,2.0,127.0,786.0,1.0,2.1972245773362196,2014.0,11.0,2010.0,7.5
138.0,94.0,0.0,4.0,37.0,205.0,1.0,4.9344739331306915,2022.0,3.0,2020.0,5.8
20.0,106.0,1.0,3.0,51.0,307.0,1.0,3.044522437723423,2007.0,18.0,2000.0,7.1
95.0,113.0,1.0,5.0,48.0,281.0,2.0,4.564348191467836,2019.0,6.0,2010.0,7.0
11.0,94.0,1.0,1.0,79.0,485.0,2.0,2.4849066497880004,2017.0,8.0,2010.0,6.2
6.0,115.0,1.0,2.0,168.0,1072.0,1.0,1.9459101490553132,2013.0,12.0,2010.0,4.2
5.0,91.0,1.0,3.0,57.0,322.0,1.0,1.791759469228055,2020.0,5.0,2020.0,6.8
4.0,90.0,0.0,1.0,32.0,198.0,1.0,1.6094379124341003,2003.0,22.0,2000.0,3.8
9.0,104.0,1.0,2.0,30.0,214.0,1.0,2.302585092994046,2002.0,23.0,2000.0,7.3
31.0,91.0,1.0,4.0,45.0,319.0,4.0,3.4657359027997265,2000.0,25.0,2000.0,5.5
31.0,91.0,1.0,4.0,45.0,319.0,4.0,3.4657359027997265,2000.0,25.0,2000.0,5.5
31.0,91.0,1.0,4.0,53.0,357.0,4.0,3.4657359027997265,2004.0,21.0,2000.0,5.5
31.0,91.0,1.0,4.0,53.0,357.0,4.0,3.4657359027997265,2004.0,21.0,2000.0,5.5
8.0,106.0,1.0,1.0,106.0,631.0,1.0,2.1972245773362196,2018.0,7.0,2010.0,6.6
106.0,96.0,0.0,2.0,81.0,493.0,1.0,4.672828834461906,2013.0,12.0,2010.0,8.0
10.0,112.0,1.0,2.0,113.0,655.0,1.0,2.3978952727983707,2020.0,5.0,2020.0,5.7
4.0,131.0,1.0,4.0,49.0,307.0,1.0,1.6094379124341003,2018.0,7.0,2010.0,7.3
8.0,104.0,1.0,3.0,97.0,567.0,1.0,2.1972245773362196,2021.0,4.0,2020.0,6.9
148.0,100.0,1.0,6.0,88.0,542.0,2.0,5.003946305945459,2011.0,14.0,2010.0,7.5
10.0,89.0,0.0,2.0,129.0,798.0,1.0,2.3978952727983707,2012.0,13.0,2010.0,7.9
12.0,93.0,1.0,1.0,78.0,455.0,2.0,2.5649493574615367,2016.0,9.0,2010.0,6.7
428.0,125.0,1.0,6.0,102.0,634.0,1.0,6.061456918928017,2014.0,11.0,2010.0,6.0
